Grass;-11.600000000000009 -2.8000000000000114 2.4132856621764995 76; 50
Grass;-11.600000000000009 -1.100000000000012 2.3228303608307765 195; 50
Grass;-11.600000000000009 0.5999999999999872 2.232375059485053 340; 50
Grass;-11.600000000000009 2.299999999999983 2.14191975813933 328; 50
Grass;-11.600000000000009 3.999999999999986 2.0514644567936067 356; 50
Grass;-11.600000000000009 5.699999999999989 1.9610091554478835 175; 50
Grass;-11.600000000000009 7.399999999999984 1.8705538541021605 263; 50
Grass;-11.600000000000009 9.09999999999998 1.7800985527564375 302; 50
Grass;-11.600000000000009 10.799999999999983 1.689643251410714 5; 50
Grass;-11.600000000000009 12.499999999999986 1.5991879500649906 344; 50
Grass;-11.600000000000009 14.199999999999982 1.5087326487192676 246; 50
Grass;-11.600000000000009 15.899999999999977 1.4182773473735444 72; 50
Grass;-11.600000000000009 17.59999999999998 1.327822046027821 219; 50
Grass;-11.600000000000009 19.299999999999983 1.2373667446820973 69; 50
Grass;-11.600000000000009 20.99999999999998 1.1469114433363743 349; 50
Grass;-11.600000000000009 22.699999999999974 1.0564561419906513 243; 50
Grass;-11.600000000000009 24.399999999999977 0.9660008406449279 34; 50
Grass;-9.90000000000001 -30.0 3.772752548677219 356; 50
Grass;-9.90000000000001 -28.3 3.682297247331496 216; 50
Grass;-9.90000000000001 -26.6 3.591841945985773 78; 50
Grass;-9.90000000000001 -24.900000000000002 3.501386644640049 153; 50
Grass;-9.90000000000001 -23.200000000000003 3.410931343294326 190; 50
Grass;-9.90000000000001 -21.500000000000004 3.320476041948603 117; 50
Grass;-9.90000000000001 -19.800000000000004 3.230020740602879 162; 50
Grass;-9.90000000000001 -18.100000000000005 3.139565439257156 56; 50
Grass;-9.90000000000001 -16.400000000000006 3.049110137911433 314; 50
Grass;-9.90000000000001 -14.700000000000006 2.9586548365657097 119; 50
Grass;-9.90000000000001 -13.000000000000007 2.8681995352199863 0; 50
Grass;-9.90000000000001 -11.300000000000008 2.7777442338742633 346; 50
Grass;-9.90000000000001 -9.600000000000009 2.6872889325285403 60; 50
Grass;-9.90000000000001 -7.900000000000009 2.596833631182817 235; 50
Grass;-9.90000000000001 -6.20000000000001 2.5063783298370934 325; 50
Grass;-9.90000000000001 -4.500000000000011 2.4159230284913704 52; 50
Grass;-9.90000000000001 -2.8000000000000114 2.325467727145647 234; 50
Grass;-9.90000000000001 -1.100000000000012 2.235012425799924 337; 50
Grass;-9.90000000000001 0.5999999999999872 2.1445571244542005 270; 50
Grass;-9.90000000000001 2.299999999999983 2.0541018231084776 15; 50
Grass;-9.90000000000001 3.999999999999986 1.9636465217627541 136; 50
Grass;-9.90000000000001 5.699999999999989 1.8731912204170307 172; 50
Grass;-9.90000000000001 7.399999999999984 1.7827359190713077 11; 50
Grass;-9.90000000000001 9.09999999999998 1.6922806177255845 174; 50
Grass;-9.90000000000001 10.799999999999983 1.601825316379861 122; 50
Grass;-9.90000000000001 12.499999999999986 1.5113700150341376 122; 50
Grass;-9.90000000000001 14.199999999999982 1.4209147136884146 277; 50
Grass;-9.90000000000001 15.899999999999977 1.3304594123426916 240; 50
Grass;-9.90000000000001 17.59999999999998 1.2400041109969682 263; 50
Grass;-9.90000000000001 19.299999999999983 1.1495488096512445 176; 50
Grass;-9.90000000000001 20.99999999999998 1.0590935083055215 115; 50
Grass;-9.90000000000001 22.699999999999974 0.9686382069597985 109; 50
Grass;-9.90000000000001 24.399999999999977 0.8781829056140751 70; 50
Grass;-8.20000000000001 -30.0 3.684934613646366 346; 50
Grass;-8.20000000000001 -28.3 3.594479312300643 107; 50
Grass;-8.20000000000001 -26.6 3.50402401095492 291; 50
Grass;-8.20000000000001 -24.900000000000002 3.4135687096091964 305; 50
Grass;-8.20000000000001 -23.200000000000003 3.323113408263473 332; 50
Grass;-8.20000000000001 -21.500000000000004 3.23265810691775 34; 50
Grass;-8.20000000000001 -19.800000000000004 3.1422028055720266 257; 50
Grass;-8.20000000000001 -18.100000000000005 3.051747504226303 135; 50
Grass;-8.20000000000001 -16.400000000000006 2.96129220288058 141; 50
Grass;-8.20000000000001 -14.700000000000006 2.870836901534857 170; 50
Grass;-8.20000000000001 -13.000000000000007 2.7803816001891337 223; 50
Grass;-8.20000000000001 -11.300000000000008 2.6899262988434103 314; 50
Grass;-8.20000000000001 -9.600000000000009 2.5994709974976873 298; 50
Grass;-8.20000000000001 -7.900000000000009 2.509015696151964 119; 50
Grass;-8.20000000000001 -6.20000000000001 2.4185603948062404 319; 50
Grass;-8.20000000000001 -4.500000000000011 2.3281050934605174 201; 50
Grass;-8.20000000000001 -2.8000000000000114 2.2376497921147944 173; 50
Grass;-8.20000000000001 -1.100000000000012 2.147194490769071 189; 50
Grass;-8.20000000000001 0.5999999999999872 2.0567391894233475 111; 50
Grass;-8.20000000000001 2.299999999999983 1.9662838880776248 303; 50
Grass;-8.20000000000001 3.999999999999986 1.8758285867319013 196; 50
Grass;-8.20000000000001 5.699999999999989 1.785373285386178 221; 50
Grass;-8.20000000000001 7.399999999999984 1.694917984040455 338; 50
Grass;-8.20000000000001 9.09999999999998 1.6044626826947317 198; 50
Grass;-8.20000000000001 10.799999999999983 1.5140073813490083 0; 50
Grass;-8.20000000000001 12.499999999999986 1.4235520800032848 128; 50
Grass;-8.20000000000001 14.199999999999982 1.3330967786575618 24; 50
Grass;-8.20000000000001 15.899999999999977 1.2426414773118388 68; 50
Grass;-8.20000000000001 17.59999999999998 1.1521861759661154 110; 50
Grass;-8.20000000000001 19.299999999999983 1.0617308746203917 4; 50
Grass;-8.20000000000001 20.99999999999998 0.9712755732746687 107; 50
Grass;-8.20000000000001 22.699999999999974 0.8808202719289457 164; 50
Grass;-8.20000000000001 24.399999999999977 0.7903649705832223 139; 50
Grass;-6.500000000000011 -30.0 3.5971166786155133 214; 50
Grass;-6.500000000000011 -28.3 3.50666137726979 106; 50
Grass;-6.500000000000011 -26.6 3.416206075924067 335; 50
Grass;-6.500000000000011 -24.900000000000002 3.325750774578344 174; 50
Grass;-6.500000000000011 -23.200000000000003 3.2352954732326205 326; 50
Grass;-6.500000000000011 -21.500000000000004 3.144840171886897 71; 50
Grass;-6.500000000000011 -19.800000000000004 3.054384870541174 12; 50
Grass;-6.500000000000011 -18.100000000000005 2.9639295691954506 20; 50
Grass;-6.500000000000011 -16.400000000000006 2.873474267849727 66; 50
Grass;-6.500000000000011 -14.700000000000006 2.783018966504004 187; 50
Grass;-6.500000000000011 -13.000000000000007 2.692563665158281 130; 50
Grass;-6.500000000000011 -11.300000000000008 2.6021083638125577 54; 50
Grass;-6.500000000000011 -9.600000000000009 2.5116530624668343 315; 50
Grass;-6.500000000000011 -7.900000000000009 2.4211977611211113 66; 50
Grass;-6.500000000000011 -6.20000000000001 2.330742459775388 198; 50
Grass;-6.500000000000011 -4.500000000000011 2.240287158429665 237; 50
Grass;-6.500000000000011 -2.8000000000000114 2.1498318570839414 221; 50
Grass;-6.500000000000011 -1.100000000000012 2.059376555738218 350; 50
Grass;-6.500000000000011 0.5999999999999872 1.9689212543924952 87; 50
Grass;-6.500000000000011 2.299999999999983 1.878465953046772 163; 50
Grass;-6.500000000000011 3.999999999999986 1.7880106517010486 280; 50
Grass;-6.500000000000011 5.699999999999989 1.6975553503553251 189; 50
Grass;-6.500000000000011 7.399999999999984 1.6071000490096021 70; 50
Grass;-6.500000000000011 9.09999999999998 1.516644747663879 42; 50
Grass;-6.500000000000011 10.799999999999983 1.4261894463181555 36; 50
Grass;-6.500000000000011 12.499999999999986 1.335734144972432 193; 50
Grass;-6.500000000000011 14.199999999999982 1.245278843626709 2; 50
Grass;-6.500000000000011 15.899999999999977 1.154823542280986 236; 50
Grass;-6.500000000000011 17.59999999999998 1.0643682409352626 208; 50
Grass;-6.500000000000011 19.299999999999983 0.973912939589539 347; 50
Grass;-6.500000000000011 20.99999999999998 0.883457638243816 263; 50
Grass;-6.500000000000011 22.699999999999974 0.793002336898093 223; 50
Grass;-6.500000000000011 24.399999999999977 0.7025470355523695 326; 50
Grass;-4.800000000000011 -30.0 3.5092987435846608 216; 50
Grass;-4.800000000000011 -28.3 3.4188434422389373 298; 50
Grass;-4.800000000000011 -26.6 3.328388140893214 218; 50
Grass;-4.800000000000011 -24.900000000000002 3.237932839547491 136; 50
Grass;-4.800000000000011 -23.200000000000003 3.147477538201768 72; 50
Grass;-4.800000000000011 -21.500000000000004 3.057022236856044 55; 50
Grass;-4.800000000000011 -19.800000000000004 2.966566935510321 286; 50
Grass;-4.800000000000011 -18.100000000000005 2.876111634164598 307; 50
Grass;-4.800000000000011 -16.400000000000006 2.7856563328188746 141; 50
Grass;-4.800000000000011 -14.700000000000006 2.695201031473151 125; 50
Grass;-4.800000000000011 -13.000000000000007 2.604745730127428 27; 50
Grass;-4.800000000000011 -11.300000000000008 2.5142904287817047 65; 50
Grass;-4.800000000000011 -9.600000000000009 2.4238351274359813 184; 50
Grass;-4.800000000000011 -7.900000000000009 2.3333798260902583 305; 50
Grass;-4.800000000000011 -6.20000000000001 2.2429245247445353 229; 50
Grass;-4.800000000000011 -4.500000000000011 2.152469223398812 170; 50
Grass;-4.800000000000011 -2.8000000000000114 2.0620139220530884 110; 50
Grass;-4.800000000000011 -1.100000000000012 1.9715586207073654 158; 50
Grass;-4.800000000000011 0.5999999999999872 1.8811033193616422 262; 50
Grass;-4.800000000000011 2.299999999999983 1.7906480180159192 192; 50
Grass;-4.800000000000011 3.999999999999986 1.7001927166701958 171; 50
Grass;-4.800000000000011 5.699999999999989 1.6097374153244723 146; 50
Grass;-4.800000000000011 7.399999999999984 1.5192821139787493 342; 50
Grass;-4.800000000000011 9.09999999999998 1.4288268126330261 311; 50
Grass;-4.800000000000011 10.799999999999983 1.3383715112873027 57; 50
Grass;-4.800000000000011 12.499999999999986 1.2479162099415793 150; 50
Grass;-4.800000000000011 14.199999999999982 1.1574609085958563 42; 50
Grass;-4.800000000000011 15.899999999999977 1.067005607250133 39; 50
Grass;-4.800000000000011 17.59999999999998 0.9765503059044096 228; 50
Grass;-4.800000000000011 19.299999999999983 0.8860950045586862 203; 50
Grass;-4.800000000000011 20.99999999999998 0.7956397032129632 187; 50
Grass;-4.800000000000011 22.699999999999974 0.7051844018672402 44; 50
Grass;-4.800000000000011 24.399999999999977 0.6147291005215167 193; 50
Grass;-3.100000000000012 -30.0 3.4214808085538078 313; 50
Grass;-3.100000000000012 -28.3 3.3310255072080848 150; 50
Grass;-3.100000000000012 -26.6 3.2405702058623613 3; 50
Grass;-3.100000000000012 -24.900000000000002 3.150114904516638 251; 50
Grass;-3.100000000000012 -23.200000000000003 3.059659603170915 18; 50
Grass;-3.100000000000012 -21.500000000000004 2.9692043018251915 131; 50
Grass;-3.100000000000012 -19.800000000000004 2.878749000479468 324; 50
Grass;-3.100000000000012 -18.100000000000005 2.788293699133745 197; 50
Grass;-3.100000000000012 -16.400000000000006 2.697838397788022 157; 50
Grass;-3.100000000000012 -14.700000000000006 2.607383096442298 200; 50
Grass;-3.100000000000012 -13.000000000000007 2.516927795096575 37; 50
Grass;-3.100000000000012 -11.300000000000008 2.426472493750852 36; 50
Grass;-3.100000000000012 -9.600000000000009 2.3360171924051287 271; 50
Grass;-3.100000000000012 -7.900000000000009 2.2455618910594057 4; 50
Grass;-3.100000000000012 -6.20000000000001 2.1551065897136823 237; 50
Grass;-3.100000000000012 -4.500000000000011 2.064651288367959 313; 50
Grass;-3.100000000000012 -2.8000000000000114 1.9741959870222359 106; 50
Grass;-3.100000000000012 -1.100000000000012 1.8837406856765126 266; 50
Grass;-3.100000000000012 0.5999999999999872 1.7932853843307894 242; 50
Grass;-3.100000000000012 2.299999999999983 1.7028300829850664 276; 50
Grass;-3.100000000000012 3.999999999999986 1.6123747816393428 15; 50
Grass;-3.100000000000012 5.699999999999989 1.5219194802936193 152; 50
Grass;-3.100000000000012 7.399999999999984 1.4314641789478963 220; 50
Grass;-3.100000000000012 9.09999999999998 1.3410088776021734 292; 50
Grass;-3.100000000000012 10.799999999999983 1.25055357625645 290; 50
Grass;-3.100000000000012 12.499999999999986 1.1600982749107265 39; 50
Grass;-3.100000000000012 14.199999999999982 1.0696429735650035 8; 50
Grass;-3.100000000000012 15.899999999999977 0.9791876722192803 282; 50
Grass;-3.100000000000012 17.59999999999998 0.8887323708735568 63; 50
Grass;-3.100000000000012 19.299999999999983 0.7982770695278334 271; 50
Grass;-3.100000000000012 20.99999999999998 0.7078217681821104 78; 50
Grass;-3.100000000000012 22.699999999999974 0.6173664668363874 306; 50
Grass;-3.100000000000012 24.399999999999977 0.526911165490664 304; 50
Grass;-1.4000000000000128 -30.0 3.3336628735229548 313; 50
Grass;-1.4000000000000128 -28.3 3.2432075721772318 336; 50
Grass;-1.4000000000000128 -26.6 3.1527522708315088 221; 50
Grass;-1.4000000000000128 -24.900000000000002 3.0622969694857853 291; 50
Grass;-1.4000000000000128 -23.200000000000003 2.971841668140062 33; 50
Grass;-1.4000000000000128 -21.500000000000004 2.881386366794339 85; 50
Grass;-1.4000000000000128 -19.800000000000004 2.7909310654486155 174; 50
Grass;-1.4000000000000128 -18.100000000000005 2.700475764102892 300; 50
Grass;-1.4000000000000128 -16.400000000000006 2.610020462757169 227; 50
Grass;-1.4000000000000128 -14.700000000000006 2.5195651614114456 113; 50
Grass;-1.4000000000000128 -13.000000000000007 2.429109860065722 107; 50
Grass;-1.4000000000000128 -11.300000000000008 2.338654558719999 262; 50
Grass;-1.4000000000000128 -9.600000000000009 2.2481992573742757 340; 50
Grass;-1.4000000000000128 -7.900000000000009 2.1577439560285527 209; 50
Grass;-1.4000000000000128 -6.20000000000001 2.0672886546828293 223; 50
Grass;-1.4000000000000128 -4.500000000000011 1.9768333533371063 33; 50
Grass;-1.4000000000000128 -2.8000000000000114 1.886378051991383 296; 50
Grass;-1.4000000000000128 -1.100000000000012 1.7959227506456599 170; 50
Grass;-1.4000000000000128 0.5999999999999872 1.7054674492999367 346; 50
Grass;-1.4000000000000128 2.299999999999983 1.6150121479542134 17; 50
Grass;-1.4000000000000128 3.999999999999986 1.52455684660849 172; 50
Grass;-1.4000000000000128 5.699999999999989 1.4341015452627666 244; 50
Grass;-1.4000000000000128 7.399999999999984 1.3436462439170436 335; 50
Grass;-1.4000000000000128 9.09999999999998 1.2531909425713204 312; 50
Grass;-1.4000000000000128 10.799999999999983 1.162735641225597 93; 50
Grass;-1.4000000000000128 12.499999999999986 1.0722803398798735 351; 50
Grass;-1.4000000000000128 14.199999999999982 0.9818250385341505 217; 50
Grass;-1.4000000000000128 15.899999999999977 0.8913697371884275 63; 50
Grass;-1.4000000000000128 17.59999999999998 0.800914435842704 19; 50
Grass;-1.4000000000000128 19.299999999999983 0.7104591344969804 64; 50
Grass;-1.4000000000000128 20.99999999999998 0.6200038331512576 155; 50
Grass;-1.4000000000000128 22.699999999999974 0.5295485318055346 223; 50
Grass;-1.4000000000000128 24.399999999999977 0.43909323045981113 201; 50
Grass;0.29999999999998295 -30.0 3.245844938492102 7; 50
Grass;0.29999999999998295 -28.3 3.1553896371463788 179; 50
Grass;0.29999999999998295 -26.6 3.0649343358006558 30; 50
Grass;0.29999999999998295 -24.900000000000002 2.974479034454933 187; 50
Grass;0.29999999999998295 -23.200000000000003 2.8840237331092093 148; 50
Grass;0.29999999999998295 -21.500000000000004 2.793568431763486 152; 50
Grass;0.29999999999998295 -19.800000000000004 2.703113130417763 77; 50
Grass;0.29999999999998295 -18.100000000000005 2.6126578290720395 181; 50
Grass;0.29999999999998295 -16.400000000000006 2.522202527726316 48; 50
Grass;0.29999999999998295 -14.700000000000006 2.431747226380593 292; 50
Grass;0.29999999999998295 -13.000000000000007 2.3412919250348696 230; 50
Grass;0.29999999999998295 -11.300000000000008 2.2508366236891466 9; 50
Grass;0.29999999999998295 -9.600000000000009 2.160381322343423 348; 50
Grass;0.29999999999998295 -7.900000000000009 2.0699260209977 145; 50
Grass;0.29999999999998295 -6.20000000000001 1.979470719651977 65; 50
Grass;0.29999999999998295 -4.500000000000011 1.8890154183062537 192; 50
Grass;0.29999999999998295 -2.8000000000000114 1.7985601169605305 241; 50
Grass;0.29999999999998295 -1.100000000000012 1.708104815614807 76; 50
Grass;0.29999999999998295 0.5999999999999872 1.6176495142690839 253; 50
Grass;0.29999999999998295 2.299999999999983 1.5271942129233609 291; 50
Grass;0.29999999999998295 3.999999999999986 1.4367389115776374 134; 50
Grass;0.29999999999998295 5.699999999999989 1.346283610231914 179; 50
Grass;0.29999999999998295 7.399999999999984 1.255828308886191 206; 50
Grass;0.29999999999998295 9.09999999999998 1.1653730075404678 148; 50
Grass;0.29999999999998295 10.799999999999983 1.0749177061947444 53; 50
Grass;0.29999999999998295 12.499999999999986 0.9844624048490209 119; 50
Grass;0.29999999999998295 14.199999999999982 0.8940071035032979 221; 50
Grass;0.29999999999998295 15.899999999999977 0.8035518021575747 174; 50
Grass;0.29999999999998295 17.59999999999998 0.7130965008118513 114; 50
Grass;0.29999999999998295 19.299999999999983 0.6226411994661278 239; 50
Grass;0.29999999999998295 20.99999999999998 0.5321858981204048 80; 50
Grass;0.29999999999998295 22.699999999999974 0.4417305967746818 248; 50
Grass;0.29999999999998295 24.399999999999977 0.35127529542895836 336; 50
Grass;1.9999999999999858 -30.0 3.158027003461249 322; 50
Grass;1.9999999999999858 -28.3 3.0675717021155258 332; 50
Grass;1.9999999999999858 -26.6 2.9771164007698028 259; 50
Grass;1.9999999999999858 -24.900000000000002 2.88666109942408 324; 50
Grass;1.9999999999999858 -23.200000000000003 2.7962057980783563 116; 50
Grass;1.9999999999999858 -21.500000000000004 2.705750496732633 6; 50
Grass;1.9999999999999858 -19.800000000000004 2.61529519538691 187; 50
Grass;1.9999999999999858 -18.100000000000005 2.5248398940411865 84; 50
Grass;1.9999999999999858 -16.400000000000006 2.434384592695463 56; 50
Grass;1.9999999999999858 -14.700000000000006 2.34392929134974 82; 50
Grass;1.9999999999999858 -13.000000000000007 2.2534739900040166 172; 50
Grass;1.9999999999999858 -11.300000000000008 2.1630186886582936 61; 50
Grass;1.9999999999999858 -9.600000000000009 2.07256338731257 108; 50
Grass;1.9999999999999858 -7.900000000000009 1.9821080859668472 345; 50
Grass;1.9999999999999858 -6.20000000000001 1.891652784621124 351; 50
Grass;1.9999999999999858 -4.500000000000011 1.8011974832754007 54; 50
Grass;1.9999999999999858 -2.8000000000000114 1.7107421819296775 133; 50
Grass;1.9999999999999858 -1.100000000000012 1.620286880583954 158; 50
Grass;1.9999999999999858 0.5999999999999872 1.5298315792382309 142; 50
Grass;1.9999999999999858 2.299999999999983 1.4393762778925079 153; 50
Grass;1.9999999999999858 3.999999999999986 1.3489209765467844 198; 50
Grass;1.9999999999999858 5.699999999999989 1.258465675201061 2; 50
Grass;1.9999999999999858 7.399999999999984 1.168010373855338 279; 50
Grass;1.9999999999999858 9.09999999999998 1.0775550725096148 78; 50
Grass;1.9999999999999858 10.799999999999983 0.9870997711638914 30; 50
Grass;1.9999999999999858 12.499999999999986 0.8966444698181679 245; 50
Grass;1.9999999999999858 14.199999999999982 0.8061891684724449 15; 50
Grass;1.9999999999999858 15.899999999999977 0.7157338671267217 257; 50
Grass;1.9999999999999858 17.59999999999998 0.6252785657809985 163; 50
Grass;1.9999999999999858 19.299999999999983 0.5348232644352748 13; 50
Grass;1.9999999999999858 20.99999999999998 0.4443679630895518 85; 50
Grass;1.9999999999999858 22.699999999999974 0.3539126617438288 34; 50
Grass;1.9999999999999858 24.399999999999977 0.26345736039810536 88; 50
Grass;3.6999999999999886 -30.0 3.070209068430396 179; 50
Grass;3.6999999999999886 -28.3 2.9797537670846728 138; 50
Grass;3.6999999999999886 -26.6 2.8892984657389498 221; 50
Grass;3.6999999999999886 -24.900000000000002 2.798843164393227 278; 50
Grass;3.6999999999999886 -23.200000000000003 2.7083878630475033 50; 50
Grass;3.6999999999999886 -21.500000000000004 2.61793256170178 315; 50
Grass;3.6999999999999886 -19.800000000000004 2.527477260356057 273; 50
Grass;3.6999999999999886 -18.100000000000005 2.4370219590103335 197; 50
Grass;3.6999999999999886 -16.400000000000006 2.34656665766461 290; 50
Grass;3.6999999999999886 -14.700000000000006 2.256111356318887 226; 50
Grass;3.6999999999999886 -13.000000000000007 2.1656560549731636 64; 50
Grass;3.6999999999999886 -11.300000000000008 2.0752007536274406 111; 50
Grass;3.6999999999999886 -9.600000000000009 1.9847454522817174 277; 50
Grass;3.6999999999999886 -7.900000000000009 1.8942901509359942 177; 50
Grass;3.6999999999999886 -6.20000000000001 1.803834849590271 286; 50
Grass;3.6999999999999886 -4.500000000000011 1.7133795482445477 32; 50
Grass;3.6999999999999886 -2.8000000000000114 1.6229242468988245 84; 50
Grass;3.6999999999999886 -1.100000000000012 1.532468945553101 49; 50
Grass;3.6999999999999886 0.5999999999999872 1.4420136442073779 302; 50
Grass;3.6999999999999886 2.299999999999983 1.3515583428616549 298; 50
Grass;3.6999999999999886 3.999999999999986 1.2611030415159314 200; 50
Grass;3.6999999999999886 5.699999999999989 1.170647740170208 93; 50
Grass;3.6999999999999886 7.399999999999984 1.0801924388244848 290; 50
Grass;3.6999999999999886 9.09999999999998 0.9897371374787618 289; 50
Grass;3.6999999999999886 10.799999999999983 0.8992818361330384 321; 50
Grass;3.6999999999999886 12.499999999999986 0.8088265347873149 91; 50
Grass;3.6999999999999886 14.199999999999982 0.7183712334415919 10; 50
Grass;3.6999999999999886 15.899999999999977 0.6279159320958689 122; 50
Grass;3.6999999999999886 17.59999999999998 0.5374606307501455 291; 50
Grass;3.6999999999999886 19.299999999999983 0.4470053294044218 264; 50
Grass;3.6999999999999886 20.99999999999998 0.3565500280586988 275; 50
Grass;3.6999999999999886 22.699999999999974 0.2660947267129758 44; 50
Grass;3.6999999999999886 24.399999999999977 0.17563942536725236 213; 50
Grass;5.399999999999984 -30.0 2.9823911333995436 86; 50
Grass;5.399999999999984 -28.3 2.8919358320538207 158; 50
Grass;5.399999999999984 -26.6 2.801480530708097 251; 50
Grass;5.399999999999984 -24.900000000000002 2.711025229362374 223; 50
Grass;5.399999999999984 -23.200000000000003 2.620569928016651 245; 50
Grass;5.399999999999984 -21.500000000000004 2.5301146266709273 34; 50
Grass;5.399999999999984 -19.800000000000004 2.439659325325204 15; 50
Grass;5.399999999999984 -18.100000000000005 2.349204023979481 178; 50
Grass;5.399999999999984 -16.400000000000006 2.258748722633758 216; 50
Grass;5.399999999999984 -14.700000000000006 2.1682934212880345 316; 50
Grass;5.399999999999984 -13.000000000000007 2.077838119942311 306; 50
Grass;5.399999999999984 -11.300000000000008 1.987382818596588 40; 50
Grass;5.399999999999984 -9.600000000000009 1.8969275172508648 308; 50
Grass;5.399999999999984 -7.900000000000009 1.8064722159051416 121; 50
Grass;5.399999999999984 -6.20000000000001 1.7160169145594184 218; 50
Grass;5.399999999999984 -4.500000000000011 1.625561613213695 255; 50
Grass;5.399999999999984 -2.8000000000000114 1.5351063118679718 95; 50
Grass;5.399999999999984 -1.100000000000012 1.4446510105222485 38; 50
Grass;5.399999999999984 0.5999999999999872 1.3541957091765253 102; 50
Grass;5.399999999999984 2.299999999999983 1.263740407830802 107; 50
Grass;5.399999999999984 3.999999999999986 1.1732851064850787 305; 50
Grass;5.399999999999984 5.699999999999989 1.0828298051393552 264; 50
Grass;5.399999999999984 7.399999999999984 0.9923745037936322 5; 50
Grass;5.399999999999984 9.09999999999998 0.9019192024479092 11; 50
Grass;5.399999999999984 10.799999999999983 0.8114639011021858 203; 50
Grass;5.399999999999984 12.499999999999986 0.7210085997564624 268; 50
Grass;5.399999999999984 14.199999999999982 0.6305532984107394 270; 50
Grass;5.399999999999984 15.899999999999977 0.5400979970650162 142; 50
Grass;5.399999999999984 17.59999999999998 0.44964269571929266 326; 50
Grass;5.399999999999984 19.299999999999983 0.3591873943735692 314; 50
Grass;5.399999999999984 20.99999999999998 0.26873209302784623 239; 50
Grass;5.399999999999984 22.699999999999974 0.17827679168212324 173; 50
Grass;5.399999999999984 24.399999999999977 0.0878214903363998 116; 50
Grass;7.09999999999998 -30.0 2.8945731983686906 103; 50
Grass;7.09999999999998 -28.3 2.8041178970229677 343; 50
Grass;7.09999999999998 -26.6 2.7136625956772447 213; 50
Grass;7.09999999999998 -24.900000000000002 2.6232072943315212 182; 50
Grass;7.09999999999998 -23.200000000000003 2.5327519929857982 41; 50
Grass;7.09999999999998 -21.500000000000004 2.442296691640075 236; 50
Grass;7.09999999999998 -19.800000000000004 2.3518413902943514 83; 50
Grass;7.09999999999998 -18.100000000000005 2.2613860889486284 56; 50
Grass;7.09999999999998 -16.400000000000006 2.170930787602905 154; 50
Grass;7.09999999999998 -14.700000000000006 2.080475486257182 36; 50
Grass;7.09999999999998 -13.000000000000007 1.9900201849114587 348; 50
Grass;7.09999999999998 -11.300000000000008 1.8995648835657355 279; 50
Grass;7.09999999999998 -9.600000000000009 1.8091095822200123 234; 50
Grass;7.09999999999998 -7.900000000000009 1.7186542808742888 79; 50
Grass;7.09999999999998 -6.20000000000001 1.6281989795285656 193; 50
Grass;7.09999999999998 -4.500000000000011 1.5377436781828424 303; 50
Grass;7.09999999999998 -2.8000000000000114 1.4472883768371192 334; 50
Grass;7.09999999999998 -1.100000000000012 1.356833075491396 108; 50
Grass;7.09999999999998 0.5999999999999872 1.2663777741456725 251; 50
Grass;7.09999999999998 2.299999999999983 1.1759224727999495 219; 50
Grass;7.09999999999998 3.999999999999986 1.085467171454226 325; 50
Grass;7.09999999999998 5.699999999999989 0.9950118701085027 258; 50
Grass;7.09999999999998 7.399999999999984 0.9045565687627797 151; 50
Grass;7.09999999999998 9.09999999999998 0.8141012674170565 149; 50
Grass;7.09999999999998 10.799999999999983 0.723645966071333 264; 50
Grass;7.09999999999998 12.499999999999986 0.6331906647256096 100; 50
Grass;7.09999999999998 14.199999999999982 0.5427353633798866 292; 50
Grass;7.09999999999998 15.899999999999977 0.45228006203416354 250; 50
Grass;7.09999999999998 17.59999999999998 0.3618247606884401 318; 50
Grass;7.09999999999998 19.299999999999983 0.27136945934271667 179; 50
Grass;7.09999999999998 20.99999999999998 0.18091415799699367 0; 50
Grass;7.09999999999998 22.699999999999974 0.09045885665127068 147; 50
Grass;7.09999999999998 24.399999999999977 3.555305547242593e-06 272; 50
Grass;8.799999999999983 -30.0 2.8067552633378376 24; 50
Grass;8.799999999999983 -28.3 2.7162999619921147 9; 50
Grass;8.799999999999983 -26.6 2.6258446606463917 34; 50
Grass;8.799999999999983 -24.900000000000002 2.535389359300668 245; 50
Grass;8.799999999999983 -23.200000000000003 2.4449340579549452 62; 50
Grass;8.799999999999983 -21.500000000000004 2.354478756609222 224; 50
Grass;8.799999999999983 -19.800000000000004 2.2640234552634984 285; 50
Grass;8.799999999999983 -18.100000000000005 2.1735681539177754 284; 50
Grass;8.799999999999983 -16.400000000000006 2.083112852572052 223; 50
Grass;8.799999999999983 -14.700000000000006 1.992657551226329 109; 50
Grass;8.799999999999983 -13.000000000000007 1.9022022498806057 128; 50
Grass;8.799999999999983 -11.300000000000008 1.8117469485348825 229; 50
Grass;8.799999999999983 -9.600000000000009 1.7212916471891593 34; 50
Grass;8.799999999999983 -7.900000000000009 1.6308363458434358 318; 50
Grass;8.799999999999983 -6.20000000000001 1.5403810444977126 51; 50
Grass;8.799999999999983 -4.500000000000011 1.4499257431519894 316; 50
Grass;8.799999999999983 -2.8000000000000114 1.3594704418062662 110; 50
Grass;8.799999999999983 -1.100000000000012 1.269015140460543 185; 50
Grass;8.799999999999983 0.5999999999999872 1.1785598391148195 154; 50
Grass;8.799999999999983 2.299999999999983 1.0881045377690965 304; 50
Grass;8.799999999999983 3.999999999999986 0.9976492364233731 223; 50
Grass;8.799999999999983 5.699999999999989 0.9071939350776497 2; 50
